,day,edam_ecne_eplu,edam_ecor_emcn,edam_emsg_eplu,edam_epdn_ecne,edam_epdn_emcn,eint_ecpn_emgl,eint_esln_emgl,eint_esln_espc,emeg_ecpn_emgl,emfn_ecor_ecri,emfn_ecor_emcn,emfn_emcn_epdn,epdn_ecne_ecpn,epdn_eint_ecpn,epdn_eint_espc,epdn_emfn_espc,eplu_ecne_ecpn,eplu_emeg_ecpn,eplu_emeg_emal,eplu_emsg_emal
122,03/03/2019,60.496,-7.876,-1.8062500000000001,1.747,-38.975,30.891,-20.165,-1.616,-36.233,15.953,-2.898,-25.292,6.475,262.892,134.352,36.081,60.022000000000006,16.74975,-6.5715,-9.695500000000001
123,04/03/2019,60.467222222222226,-7.932,-1.7994444444444446,1.926,-38.884,30.758,-20.057,-1.45,-36.201,16.027,-2.882,-25.183,6.528,262.982,134.349,36.122,60.010666666666665,16.77,-6.563777777777777,-9.694
124,05/03/2019,60.43844444444445,-8.074,-1.792638888888889,1.609,-38.777,30.874,-20.152,-1.551,-36.102,16.177,-2.956,-24.999,6.61,263.095,134.426,36.298,59.99933333333333,16.79025,-6.556055555555555,-9.6925
125,06/03/2019,60.409666666666666,-8.143,-1.7858333333333334,1.036,-38.541,30.839,-20.239,-1.687,-35.981,16.211,-2.942,-24.84,6.329,262.826,134.385,36.378,59.988,16.810499999999998,-6.548333333333333,-9.691
126,07/03/2019,60.38088888888889,-8.18,-1.7790277777777779,0.336,-38.227,30.875,-20.222,-1.72,-35.935,16.281,-3.006,-24.648,6.019,262.842,134.238,36.452,59.97666666666667,16.83075,-6.540611111111111,-9.6895
127,08/03/2019,60.352111111111114,-7.982,-1.7722222222222224,0.218,-38.188,30.893,-20.204,-1.615,-35.898,16.504,-2.97,-24.769,6.252,263.003,134.438,36.499,59.965333333333334,16.851,-6.5328888888888885,-9.688
128,09/03/2019,60.32333333333334,-7.984,-1.7654166666666669,-0.003,-38.433,30.954,-20.14,-1.722,-35.865,16.629,-2.851,-24.859,6.176,263.1,134.288,36.518,59.954,16.87125,-6.525166666666666,-9.6865
129,10/03/2019,60.294555555555554,-7.914,-1.7586111111111111,-0.121,-38.856,31.004,-20.052,-1.766,-35.784,16.998,-2.587,-24.963,6.282,263.269,134.144,36.556,59.94266666666667,16.891499999999997,-6.517444444444444,-9.685
130,11/03/2019,60.26577777777778,-7.968,-1.7518055555555556,-0.082,-38.828,31.037,-20.052,-1.91,-35.71,17.137,-2.832,-25.052,6.48,263.469,134.05,36.527,59.931333333333335,16.911749999999998,-6.509722222222222,-9.6835
131,12/03/2019,60.237,-7.862,-1.745,0.611,-38.614,31.363,-20.128,-2.35,-35.867,17.043,-2.951,-24.866,6.408,263.557,133.614,36.593,59.92,16.932,-6.502,-9.682
132,13/03/2019,58.981,-8.019,-1.351,0.964,-38.412,31.421,-20.251,-2.735,-35.837,16.846,-3.34,-24.957,6.271,263.735,133.099,36.322,59.069,17.739,-5.812,-9.153
133,14/03/2019,58.784,-7.874,-0.712,1.601,-37.968,31.701,-20.099,-3.229,-35.65,16.127,-3.854,-25.113,6.203,264.057,132.291,36.061,58.902,18.324,-5.034,-8.782
134,15/03/2019,58.79875,-7.759,-0.7096428571428571,1.9,-37.465,31.82,-19.979,-3.3,-35.687,16.008,-3.865,-24.832,6.229,264.115,131.79,35.981,58.94042857142857,18.351178571428573,-5.0205714285714285,-8.783392857142857
135,16/03/2019,58.8135,-7.744,-0.7072857142857143,1.968,-37.43,31.586,-20.047,-2.874,-35.701,16.109,-3.698,-24.699,6.736,263.876,132.285,36.02,58.978857142857144,18.378357142857144,-5.007142857142857,-8.784785714285714
136,17/03/2019,58.82825,-7.715,-0.7049285714285713,1.711,-37.992,31.557,-20.07,-2.738,-35.692,16.125,-3.213,-24.625,6.782,263.706,132.524,36.163,59.01728571428571,18.405535714285715,-4.993714285714286,-8.786178571428572
137,18/03/2019,58.842999999999996,-7.693,-0.7025714285714285,1.519,-37.955,31.541,-20.03,-2.449,-35.654,16.464,-3.176,-24.664,6.89,263.686,132.89,36.217,59.05571428571429,18.432714285714287,-4.980285714285714,-8.787571428571429
138,19/03/2019,58.85775,-7.192,-0.7002142857142857,1.034,-38.702,31.556,-19.961,-2.164,-35.72,16.359,-2.717,-25.27,7.124,263.773,133.227,36.245,59.094142857142856,18.459892857142858,-4.966857142857143,-8.788964285714286
139,20/03/2019,58.8725,-7.229,-0.6978571428571428,0.927,-38.867,31.595,-19.993,-2.033,-35.698,16.35,-2.709,-25.411,7.291,263.904,133.62,36.336,59.13257142857143,18.48707142857143,-4.953428571428572,-8.790357142857143
140,21/03/2019,58.88725,-7.801,-0.6955,1.433,-39.014,31.217,-20.724,-1.921,-36.568,16.458,-2.666,-25.236,7.725,264.544,134.643,36.495,59.171,18.51425,-4.9399999999999995,-8.79175
141,22/03/2019,58.902,-8.063,-0.6931428571428572,1.044,-39.24,31.165,-20.723,-1.764,-36.105,16.576,-2.674,-25.235,7.648,264.629,135.053,36.506,59.209428571428575,18.541428571428572,-4.926571428571428,-8.793142857142858
142,23/03/2019,58.91675,-8.03,-0.6907857142857142,1.324,-39.382,31.351,-20.433,-1.504,-35.824,16.852,-2.634,-25.437,7.328,265.047,135.35,36.412,59.24785714285714,18.568607142857143,-4.913142857142857,-8.794535714285715
143,24/03/2019,58.9315,-8.021,-0.6884285714285714,1.791,-39.31,31.39,-20.158,-1.286,-35.851,17.153,-2.671,-25.479,7.8,265.114,135.56,36.402,59.28628571428572,18.595785714285714,-4.8997142857142855,-8.795928571428572
144,25/03/2019,58.94625,-7.949,-0.6860714285714286,1.713,-39.143,31.524,-20.057,-1.361,-35.672,17.336,-2.626,-25.403,7.921,265.113,135.589,36.505,59.324714285714286,18.622964285714286,-4.886285714285714,-8.79732142857143
145,26/03/2019,58.961,-8.078,-0.6837142857142857,1.577,-38.921,31.661,-19.942,-1.435,-35.504,18.067,-2.774,-25.283,8.094,265.225,135.521,36.554,59.36314285714286,18.650142857142857,-4.872857142857143,-8.798714285714286
146,27/03/2019,58.97575,-8.224,-0.6813571428571429,1.904,-38.405,31.985,-19.785,-1.362,-35.308,18.152,-2.962,-24.979,7.744,265.318,135.556,36.491,59.40157142857143,18.677321428571428,-4.859428571428571,-8.800107142857144
147,28/03/2019,58.9905,-8.2,-0.679,2.108,-37.649,32.289,-19.93,-1.474,-35.137,18.25,-3.073,-24.483,7.315,265.225,135.399,36.397,59.44,18.704500000000003,-4.846,-8.8015
148,29/03/2019,59.005250000000004,-8.369,-0.6766428571428571,1.636,-37.173,32.309,-19.821,-1.389,-35.15,18.408,-3.058,-23.986,6.554,264.943,135.21,36.447,59.47842857142857,18.731678571428574,-4.832571428571429,-8.802892857142856
149,30/03/2019,59.02,-8.32,-0.6742857142857143,1.402,-36.775,32.092,-19.602,-1.142,-35.124,18.491,-3.076,-23.718,7.03,264.618,135.051,36.449,59.51685714285714,18.758857142857146,-4.819142857142857,-8.804285714285713
150,31/03/2019,59.03475,-8.295,-0.6719285714285714,1.244,-36.584,31.989,-19.397,-0.999,-35.121,18.568,-3.055,-23.551,7.359,264.571,135.143,36.525,59.555285714285716,18.786035714285717,-4.805714285714286,-8.80567857142857
151,01/04/2019,59.0495,-8.302,-0.6695714285714286,1.125,-36.447,31.994,-19.334,-0.987,-35.095,18.573,-3.021,-23.425,7.63,264.585,135.113,36.674,59.593714285714285,18.813214285714288,-4.792285714285715,-8.807071428571428
152,02/04/2019,59.06425,-8.316,-0.6672142857142858,0.928,-36.31,32.035,-19.158,-0.896,-35.074,18.582,-3.026,-23.334,7.648,264.627,135.063,36.751,59.63214285714286,18.84039285714286,-4.778857142857143,-8.808464285714285
153,03/04/2019,59.079,-8.005,-0.6648571428571428,0.205,-36.64,32.283,-18.944,-0.985,-35.001,18.561,-2.7,-23.41,7.107,264.712,134.756,36.899,59.67057142857143,18.86757142857143,-4.765428571428572,-8.809857142857142
154,04/04/2019,59.09375,-7.985,-0.6625,-1.097,-36.4905,32.786500000000004,-18.292499999999997,-1.015,-34.5755,18.8325,-2.6675,-23.4515,6.041,264.281,134.48250000000002,36.9095,59.709,18.894750000000002,-4.752000000000001,-8.81125
155,05/04/2019,59.1085,-7.965,-0.6601428571428571,-2.399,-36.341,33.29,-17.641,0.196,-34.15,19.104,-2.635,-23.493,4.975,263.85,134.209,36.92,59.74742857142857,18.921928571428573,-4.738571428571428,-8.812642857142857
156,06/04/2019,59.12325,-8.076,-0.6577857142857143,-2.02,-35.907,33.086,-18.012,-0.173,-34.096,19.269,-2.717,-23.127,5.669,263.698,134.178,36.949,59.78585714285715,18.949107142857144,-4.725142857142857,-8.814035714285714
157,07/04/2019,59.138000000000005,-7.872,-0.6554285714285715,-2.301,-36.514,33.13,-18.085,-0.40900000000000003,-34.053,19.118,-2.27,-23.359,6.054,263.895,134.26,36.92,59.824285714285715,18.976285714285716,-4.711714285714286,-8.815428571428571
158,08/04/2019,59.152750000000005,-7.983,-0.6530714285714285,-2.076,-36.21,33.102,-18.158,-0.645,-33.859,18.82,-2.31,-23.141,6.575,264.165,134.163,36.965,59.86271428571429,19.003464285714287,-4.698285714285714,-8.816821428571428
159,09/04/2019,59.167500000000004,-8.033,-0.6507142857142857,-1.543,-35.899,33.087,-18.235,-1.462,-33.814,17.802,-2.557,-23.031,6.916,264.417,133.578,37.115,59.90114285714286,19.03064285714286,-4.684857142857143,-8.818214285714285
160,10/04/2019,59.18225,-8.261,-0.6483571428571429,-0.675,-35.354,33.244,-18.302,-1.513,-33.815,16.51,-3.191,-23.137,7.47,265.159,133.964,36.797,59.93957142857143,19.05782142857143,-4.671428571428572,-8.819607142857143
161,11/04/2019,59.197,-8.602,-0.646,0.045,-35.773,33.346,-18.581,-1.63,-33.926,16.614,-3.499,-23.412,7.379,265.722,134.266,36.7,59.978,19.085,-4.658,-8.821
162,12/04/2019,59.218333333333334,-8.276,-0.6361666666666667,-0.101,-36.606,33.544,-18.621,-1.838,-33.961,16.976,-2.807,-23.566,7.173,265.946,134.079,36.784,60.03333333333333,19.142333333333333,-4.634541666666667,-8.80775
163,13/04/2019,59.23966666666667,-8.137,-0.6263333333333333,-2.112,-37.026,34.646,-16.713,0.234,-32.857,18.184,-2.381,-23.767,5.648,264.943,133.364,36.757,60.08866666666667,19.199666666666666,-4.611083333333333,-8.7945
164,14/04/2019,59.261,-8.228,-0.6165,-1.307,-37.005,34.561,-17.095,-0.175,-32.883,18.461,-2.409,-23.663,6.22,265.06,133.397,36.747,60.144,19.257,-4.587625,-8.78125
165,15/04/2019,59.282333333333334,-8.2025,-0.6066666666666667,-0.9524999999999999,-36.9755,34.183,-17.291,-0.051,-33.048,18.802,-2.441,-23.378,6.804,265.24,133.901,36.771,60.199333333333335,19.314333333333334,-4.564166666666667,-8.768
166,16/04/2019,59.30366666666667,-8.177,-0.5968333333333333,-0.598,-36.946,33.908,-17.61,-0.318,-33.241,18.945,-2.404,-23.302,7.64,265.507,133.982,36.928,60.254666666666665,19.371666666666666,-4.540708333333334,-8.75475
167,17/04/2019,59.325,-8.163,-0.587,-0.02,-36.83,33.517,-17.824,-0.468,-33.43,19.21,-2.448,-23.288,8.325,265.572,134.292,36.97,60.31,19.429000000000002,-4.517250000000001,-8.7415
